Name,URL,官方均价(元/㎡),min租金(元/月),max租金(元/月),avg租金(元/月),房子数/租金样本数量,租房最小面积(㎡),租房最大面积(㎡),租房平均面积(㎡),二手房样本数量,min二手房价(万元),max二手房价(万元),avg二手房价(万元),min二手房均价(元/㎡),max二手房均价(元/㎡),avg二手房均价(元/㎡)
郑州,https://zhengzhou.anjuke.com/,13555,900,1200,1127.5,60,38.0,106.0,75.22666666666667,60,1.0,34.0,29.47416666666667,113,4715,3531.75
珠海,https://zh.anjuke.com/,21185,1000,1500,1314.9833333333333,60,43.0,107.0,73.36999999999999,60,26.5,34.1,31.16316666666666,3600,4858,4035.116666666667
中山,https://zs.anjuke.com/,11043,700,1200,1089.1666666666667,60,34.0,97.0,70.16166666666668,60,16.4,28.0,24.943499999999986,2310,4000,3356.1
镇江,https://zhenjiang.anjuke.com/,9499,800,3000,1688.0,60,46.0,110.0,82.98333333333333,60,19.5,27.5,24.565,2438,3600,3127.9666666666667
淄博,https://zibo.anjuke.com/,-1,700,2350,1559.3333333333333,60,40.0,115.0,83.94333333333334,60,10.9,25.0,19.456666666666667,1522,3572,2397.3166666666666
张家口,https://zhangjiakou.anjuke.com/,8652,450,1700,1142.5,60,48.0,114.0,80.34666666666665,60,20.0,30.0,27.925,2478,4110,3420.483333333333
株洲,https://zhuzhou.anjuke.com/,6451,900,1600,1228.8333333333333,60,58.0,100.0,81.71666666666667,60,20.8,28.8,25.98433333333332,2250,4072,3387.983333333333
漳州,https://zhangzhou.anjuke.com/,12826,1100,1600,1429.1666666666667,60,46.0,90.0,71.02,60,25.8,47.0,42.13583333333334,3050,6267,5154.883333333333
湛江,https://zhanjiang.anjuke.com/,8334,700,1800,1551.0,60,40.0,111.0,70.74666666666667,60,18.0,30.0,26.489999999999995,2091,4286,3407.0666666666666
肇庆,https://zhaoqing.anjuke.com/,7032,750,1700,1165.7666666666667,60,39.0,105.0,65.21666666666667,60,20.0,28.0,26.389666666666667,2778,4000,3358.516666666667
枣庄,https://zaozhuang.anjuke.com/,8018,400,2300,1296.8085106382978,47,50.0,114.7,86.05319148936171,60,15.5,28.0,24.778333333333332,2168,4000,3081.9666666666667
舟山,https://zhoushan.anjuke.com/,16258,700,9900,2258.048780487805,82,20.0,500.0,89.14512195121951,60,29.0,62.0,54.03333333333333,4143,8572,6938.633333333333
遵义,https://zunyi.anjuke.com/,6094,700,1500,1224.0,60,43.0,92.0,71.83,60,24.0,30.0,28.15666666666665,2680,4234,3630.35
驻马店,https://zhumadian.anjuke.com/,6601,500,1800,1339.0188679245282,53,40.0,120.0,87.56603773584905,60,19.8,26.0,24.47833333333333,1894,3715,2705.8
自贡,https://zigong.anjuke.com/,5763,550,1600,1158.1333333333334,60,58.8,110.0,80.09333333333333,60,15.2,23.8,21.614999999999988,2159,3400,2851.7833333333333
资阳,https://ziyang.anjuke.com/,6141,500,1600,1010.6296296296297,54,54.0,110.0,77.6351851851852,60,18.0,27.6,25.391666666666648,2088,3829,3143.95
周口,https://zhoukou.anjuke.com/,4954,200,16000,1310.978021978022,91,29.0,330.0,94.7978021978022,60,18.0,28.0,25.351666666666667,1750,3715,2741.25
章丘,https://zhangqiu.anjuke.com/,9152,830,1700,1280.0,57,60.0,120.0,90.92280701754385,60,27.0,45.0,40.19166666666667,2884,6143,4594.466666666666
张家界,https://zhangjiajie.anjuke.com/,6933,400,3300,1546.21875,96,25.0,319.0,81.81458333333333,60,31.8,40.8,37.57833333333333,3018,5715,4301.533333333334
诸城,https://zhucheng.anjuke.com/,7347,400,2200,1023.0277777777778,72,34.0,160.0,87.9236111111111,60,27.0,38.0,34.794999999999995,2771,5400,4392.6
庄河,https://zhuanghe.anjuke.com/,-1,200,3000,1285.0,60,30.0,400.0,72.355,60,20.0,34.5,29.577999999999992,2353,4617,3726.5333333333333
正定,https://zhengding.anjuke.com/,-1,400,4000,1245.079365079365,63,20.0,280.0,92.32380952380952,60,27.0,55.0,46.002833333333335,2187,6130,4853.9
张北,https://zhangbei.anjuke.com/,-1,450,13000,2291.0384615384614,52,48.0,180.0,91.2346153846154,60,20.0,34.0,30.796666666666667,2707,4715,3852.4
张掖,https://zhangye.anjuke.com/,-1,500,2000,975.2564102564103,78,30.0,130.0,82.81666666666666,60,15.0,19.0,18.076666666666664,1457,2715,2438.366666666667
昭通,https://zhaotong.anjuke.com/,-1,375,16800,1721.1190476190477,84,40.0,168.0,87.375,60,22.8,32.0,29.69333333333332,2962,4286,3667.4666666666667
中卫,https://weizhong.anjuke.com/,-1,416,7000,952.25,52,53.0,120.0,81.82307692307693,60,17.0,23.0,20.85,1961,3143,2568.9333333333334
赵县,https://zhaoxian.anjuke.com/,-1,650,1400,1130.0,5,90.0,130.0,115.4,7,58.0,110.0,87.0,5661,8274,6708.0
邹城市,https://zouchengshi.anjuke.com/,-1,500,2200,1329.313432835821,67,40.0,144.0,97.67164179104478,60,18.0,36.8,32.4,2572,5121,4091.633333333333
遵化,https://zunhua.anjuke.com/,-1,799,16000,1760.7111111111112,45,63.0,105.0,90.44,60,42.0,55.0,49.278000000000006,4688,7380,6215.9
枝江,https://zhijiang.anjuke.com/,-1,250,3200,849.5,60,20.0,165.0,86.31333333333333,60,12.0,27.8,23.363333333333323,1427,3972,2993.5333333333333
招远市,https://zhaoyuanshi.anjuke.com/,-1,480,2500,1103.8333333333333,60,38.0,200.0,80.13000000000001,60,25.0,38.0,32.38466666666666,2858,5143,4031.2
资兴,https://zixing.anjuke.com/,-1,300,4500,1430.3030303030303,33,30.0,999.0,130.28787878787878,60,19.9,42.0,34.76333333333331,2500,4975,3819.0333333333333
樟树,https://zhangshu.anjuke.com/,-1,450,2500,1230.27868852459,61,28.0,156.0,81.03934426229507,60,35.0,56.0,48.681666666666665,3491,8000,5460.316666666667
诸暨,https://zhuji.anjuke.com/,-1,825,2500,1687.9,60,60.0,104.0,78.51666666666667,60,41.0,51.0,46.940000000000005,4789,7143,5897.166666666667
涿州市,https://zhuozhoushi.anjuke.com/,-1,550,1600,1085.7833333333333,60,42.0,105.0,85.35,60,35.0,45.0,44.029833333333336,4795,6429,5653.466666666666
枣阳市,https://zaoyangshi.anjuke.com/,-1,320,2000,1099.375,48,25.0,168.0,93.03333333333335,60,19.0,35.0,30.781666666666663,1653,4375,3291.4666666666667
泽州,https://zezhouxian.anjuke.com/,-1,500,22000,1869.0819672131147,61,80.0,150.0,108.30163934426228,60,20.0,42.0,37.12166666666667,1760,5834,3758.0333333333333
邹平县,https://zoupingxian.anjuke.com/,-1,500,2500,1380.313432835821,67,30.0,210.0,106.70746268656715,60,22.0,49.9,41.71666666666666,2589,6858,4540.683333333333
肇州,https://zhaozhou.anjuke.com/,-1,500,36000,3928.383333333333,60,20.0,135.0,69.53999999999999,60,16.5,30.0,25.036666666666658,2090,3623,2984.4333333333334
漳浦,https://zhangpu.anjuke.com/,-1,500,3800,2053.2419354838707,62,30.0,143.0,100.07903225806452,60,36.0,103.0,67.91166666666668,3462,9474,6260.65
阿坝州,https://chengdu.anjuke.com/,-1,750,1200,1117.1666666666667,60,48.0,100.8,77.48499999999999,60,10.0,22.0,19.995,1129,3115,2599.0333333333333
大邑,https://chengdu.anjuke.com/,-1,750,1200,1117.1666666666667,60,48.0,100.8,77.48499999999999,60,10.0,22.0,19.995,1129,3115,2599.0333333333333
金堂,https://chengdu.anjuke.com/,-1,750,1200,1117.1666666666667,60,48.0,100.8,77.48499999999999,60,10.0,22.0,19.995,1129,3115,2599.0333333333333
淳安,https://hangzhou.anjuke.com/,27611,1000,1800,1643.5833333333333,60,20.0,91.0,56.62666666666667,60,4.0,34.0,26.060999999999996,318,4250,2981.116666666667
富阳,https://hangzhou.anjuke.com/,27611,1000,1800,1643.5833333333333,60,20.0,91.0,56.62666666666667,60,4.0,34.0,26.060999999999996,318,4250,2981.116666666667
临安,https://hangzhou.anjuke.com/,27611,1000,1800,1643.5833333333333,60,20.0,91.0,56.62666666666667,60,4.0,34.0,26.060999999999996,318,4250,2981.116666666667
桐庐,https://hangzhou.anjuke.com/,27611,1000,1800,1643.5833333333333,60,20.0,91.0,56.62666666666667,60,4.0,34.0,26.060999999999996,318,4250,2981.116666666667
铜梁,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
丰都,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
长寿,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
涪陵,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
南川,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
永川,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
綦江,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
黔江,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
万州,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
江津,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
合川,https://chongqing.anjuke.com/,11320,500,830,754.6666666666666,60,40.0,90.0,64.15,60,13.0,17.0,15.483333333333327,1400,2429,2033.75
普兰店,https://dalian.anjuke.com/,14975,INIT,INIT,INIT,INIT,INIT,INIT,INIT,60,5.0,30.0,24.283000000000005,313,4278,3141.8166666666666
平阴,https://jinan.anjuke.com/,15690,800,1166,1042.3333333333333,60,41.0,100.0,69.88166666666666,60,23.0,34.0,31.699833333333334,2884,4855,4194.7
济阳,https://jinan.anjuke.com/,15690,800,1166,1042.3333333333333,60,41.0,100.0,69.88166666666666,60,105.0,220.0,155.59333333333333,12029,36940,15923.216666666667
商河,https://jinan.anjuke.com/,15690,800,1166,1042.3333333333333,60,41.0,100.0,69.88166666666666,60,23.0,34.0,31.699833333333334,2884,4855,4194.7
中牟,https://zhengzhou.anjuke.com/,13555,900,1200,1127.5,60,38.0,106.0,75.39333333333335,60,1.0,34.0,29.4575,113,4715,3550.6833333333334
巩义,https://zhengzhou.anjuke.com/,13555,900,1200,1127.5,60,38.0,106.0,75.39333333333335,60,1.0,34.0,29.4575,113,4715,3550.6833333333334
宁乡,https://cs.anjuke.com/,10045,1000,1350,1226.95,60,20.0,92.0,63.335,60,23.8,35.8,32.19016666666665,2943,5007,3966.5
无极,https://sjz.anjuke.com/,15374,700,1200,1024.9166666666667,60,42.0,110.0,77.42,60,16.0,25.0,21.815,2106,3244,2609.25
辛集,https://sjz.anjuke.com/,15374,700,1200,1024.9166666666667,60,42.0,110.0,77.42,60,16.0,25.0,21.815,2106,3244,2609.25
元氏,https://sjz.anjuke.com/,15374,700,1200,1024.9166666666667,60,42.0,110.0,77.42,60,16.0,25.0,21.815,2106,3244,2609.25
即墨,https://qd.anjuke.com/,16636,583,1000,823.0333333333333,60,50.0,90.0,75.05333333333333,60,18.0,26.8,22.99833333333333,2324,3585,2948.133333333333
胶南,https://qd.anjuke.com/,16636,583,1000,823.0333333333333,60,50.0,90.0,75.05333333333333,60,18.0,26.8,22.99833333333333,2324,3585,2948.133333333333
周至,https://xa.anjuke.com/,-1,900,1280,1176.3333333333333,60,45.0,100.0,64.50500000000001,60,32.0,38.0,36.3,3305,5429,4637.45
户县,https://xa.anjuke.com/,-1,900,1280,1176.3333333333333,60,45.0,100.0,64.50500000000001,60,32.0,38.0,36.3,3305,5429,4637.45
蓝田,https://xa.anjuke.com/,-1,900,1280,1176.3333333333333,60,45.0,100.0,64.50500000000001,60,32.0,38.0,36.3,3305,5429,4637.45
宁海,https://nb.anjuke.com/,24289,1299,1500,1437.4833333333333,60,45.0,102.0,86.60333333333332,60,35.0,55.0,51.763333333333335,4375,7858,6584.166666666667
肥东,https://hf.anjuke.com/,14215,600,1000,865.8833333333333,60,53.0,100.0,76.15666666666667,60,22.0,35.8,32.62583333333333,2269,5072,4239.883333333333
肥西,https://hf.anjuke.com/,14215,600,1000,865.8833333333333,60,53.0,100.0,76.15666666666667,60,22.0,35.8,32.62583333333333,2269,5072,4239.883333333333
庐江,https://hf.anjuke.com/,14215,600,1000,879.4333333333333,60,53.0,100.0,75.385,60,22.0,36.0,32.68416666666666,2269,5143,4250.033333333334
长丰,https://hf.anjuke.com/,14215,600,1000,865.8833333333333,60,53.0,100.0,76.15666666666667,60,22.0,35.8,32.62583333333333,2269,5072,4239.883333333333
长乐,https://fz.anjuke.com/,23754,INIT,INIT,INIT,INIT,INIT,INIT,INIT,60,30.0,36.0,34.25833333333333,3704,5000,4356.033333333334
连江,https://fz.anjuke.com/,23754,900,1300,1208.3166666666666,60,15.0,86.0,61.18333333333333,60,30.0,36.0,34.25833333333333,3704,5000,4356.033333333334
平潭,https://fz.anjuke.com/,23754,900,1300,1208.3166666666666,60,15.0,86.0,61.18333333333333,60,30.0,36.0,34.25833333333333,3704,5000,4356.033333333334
宜良,https://km.anjuke.com/,13401,800,1100,989.0833333333334,60,44.0,93.0,67.37666666666667,60,22.0,30.0,26.309666666666665,3142,4286,3615.6
辽中,https://sy.anjuke.com/,-1,780,1000,900.3666666666667,60,40.0,109.0,63.12666666666667,60,8.0,18.5,15.906666666666668,1013,2616,2129.7833333333333
新民,https://sy.anjuke.com/,-1,780,1000,900.3666666666667,60,40.0,109.0,63.12666666666667,60,8.0,18.5,15.906666666666668,1013,2616,2129.7833333333333
新建,https://nc.anjuke.com/,-1,900,1200,1124.5833333333333,60,43.0,91.0,70.825,60,12.8,38.6,31.536666666666658,1829,5056,3814.9666666666667
白沙县,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
儋州市,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
澄迈县,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
定安,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
琼中,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
屯昌,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
文昌市,https://haikou.anjuke.com/,14876,1300,1600,1512.0833333333333,60,40.0,90.0,65.52333333333334,60,35.0,50.0,47.01,4424,7143,6172.216666666666
农安,https://cc.anjuke.com/,-1,700,1100,1005.0,60,43.0,88.0,66.74666666666667,60,17.0,25.0,22.796333333333333,2000,3572,2918.15
陵水,https://sanya.anjuke.com/,27590,1600,2300,2102.1666666666665,60,50.0,91.0,67.61666666666666,60,30.0,75.0,64.345,750,9829,7580.766666666666
保亭,https://sanya.anjuke.com/,27590,1600,2300,2102.1666666666665,60,50.0,91.0,67.61666666666666,60,30.0,75.0,64.345,750,9829,7580.766666666666
东方市,https://sanya.anjuke.com/,27590,1600,2300,2102.1666666666665,60,50.0,91.0,67.61666666666666,60,30.0,75.0,64.345,750,9829,7580.766666666666
龙门,https://huizhou.anjuke.com/,9951,530,1000,918.5666666666667,60,33.9,97.1,60.74333333333333,60,15.88,20.0,18.910833333333333,2134,2565,2316.7166666666667
永登,https://lanzhou.anjuke.com/,12918,1000,1900,1574.0,60,40.0,105.0,72.175,60,18.0,36.8,33.63833333333333,2572,5000,4205.033333333334
榆中,https://lanzhou.anjuke.com/,12918,1000,1900,1574.0,60,40.0,105.0,72.175,60,18.0,36.8,33.63833333333333,2572,5000,4205.033333333334
文安,https://langfang.anjuke.com/,13681,799,1000,952.35,60,56.0,105.0,83.87666666666668,60,20.0,25.0,23.404999999999998,2414,3572,2862.3166666666666
汝阳,https://luoyang.anjuke.com/,9097,600,3000,1394.1666666666667,60,56.0,106.0,83.585,60,16.0,31.0,26.501666666666665,1900,4167,3024.2833333333333
宾阳,https://nanning.anjuke.com/,11024,650,1000,891.2166666666667,60,30.0,85.0,59.43333333333333,60,18.0,24.0,22.0,2259,3381,2869.45
横县,https://nanning.anjuke.com/,11024,650,1000,891.2166666666667,60,30.0,85.0,59.43333333333333,INIT,INIT,INIT,INIT,INIT,INIT,INIT
晋安,https://quanzhou.anjuke.com/,11946,1100,1680,1504.1333333333334,60,38.0,100.0,70.31833333333334,60,23.0,37.0,35.03666666666666,2927,4934,3982.5666666666666
上虞,https://shaoxing.anjuke.com/,-1,825,3680,2114.1,60,54.0,109.0,84.34833333333333,60,20.0,37.0,33.34799999999999,2858,5070,4225.066666666667
乐亭,https://tangshan.anjuke.com/,10589,650,1100,905.9333333333333,60,45.0,99.0,71.22666666666667,60,12.0,25.0,21.942499999999995,1715,3522,2938.2166666666667
滦县,https://tangshan.anjuke.com/,10589,650,1100,905.9333333333333,60,45.0,99.0,71.22666666666667,60,12.0,25.0,21.942499999999995,1715,3522,2938.2166666666667
丰县,https://xuzhou.anjuke.com/,10481,800,1200,1051.9,60,45.0,109.0,71.93333333333334,60,19.0,31.0,27.90333333333333,2000,4414,3351.5
睢宁,https://xuzhou.anjuke.com/,10481,800,1200,1051.9,60,45.0,109.0,71.93333333333334,60,19.0,31.0,27.90333333333333,2000,4414,3351.5
江都,https://yangzhou.anjuke.com/,13490,800,1800,1536.75,60,45.0,100.0,79.62333333333332,60,22.0,38.0,33.68666666666665,2714,5424,4268.483333333334
肇源,https://daqing.anjuke.com/,5337,550,1833,1059.3,60,42.0,102.0,69.26833333333335,59,1.0,11.5,8.900000000000002,86,1571,1163.3559322033898
当涂,https://maanshan.anjuke.com/,7332,700,2200,1522.1666666666667,60,55.0,143.0,85.89166666666667,60,17.6,25.0,22.142999999999994,2250,3572,2846.0666666666666
巴州,https://bazhong.anjuke.com/,4849,750,1700,1226.4545454545455,44,69.0,104.0,82.36363636363636,60,15.8,23.0,20.59,1730,3067,2288.2166666666667
